route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
5588,1,476155,89 HAMILTON ROAD TO BROAD STREET,1,317052,39538
5588,1,476156,89 HAMILTON ROAD TO BROAD STREET,1,317050,39538
5588,1,476157,89 HAMILTON ROAD TO BROAD STREET,1,317051,39538
5588,1,476163,89 HAMILTON ROAD TO BROAD STREET,1,317049,39538
5588,1,476165,89 HAMILTON ROAD TO BROAD STREET,1,317052,39538
5588,1,476171,89 HAMILTON ROAD TO BROAD STREET,1,317050,39538
5591,1,476265,92 JAMES ROAD TO EASTLAND MALL,0,317066,39540
5591,1,476266,92 JAMES ROAD TO EASTLAND MALL,0,317067,39540
5591,1,476275,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317073,39541
5591,1,476276,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317071,39541
5591,1,476277,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317072,39541
5591,1,476278,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317066,39541
5591,1,476272,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317067,39541
5591,1,476273,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317073,39541
5591,1,476270,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317071,39541
5591,1,476271,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317072,39541
5591,1,476281,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317066,39541
5591,1,476282,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317067,39541
5591,1,476288,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317073,39541
5591,1,476283,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317071,39541
5591,1,476284,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317072,39541
5591,1,476285,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317066,39541
5591,1,476286,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317067,39541
5591,1,476287,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317073,39541
5591,1,476289,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,316894,39541
5591,1,476290,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317074,39541
5591,1,476291,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,316896,39541
5591,1,476274,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317070,39541
5591,1,476280,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317075,39541
5591,1,476267,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317068,39541
5591,1,476279,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317074,39541
5591,1,476268,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317069,39541
5591,1,476269,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317070,39541
5591,1,476292,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317075,39541
5591,1,476293,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317068,39541
5591,1,476294,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317074,39541
5591,1,476295,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317069,39541
5591,1,476296,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317070,39541
5591,1,476297,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317075,39541
5591,1,476298,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317068,39541
5591,1,476299,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,316797,39541
5591,1,476300,92 JAMES-STELZER TO VA HOSPITAL AND EASTLAND MALL,0,317069,39541
5591,1,476301,92 JAMES-STELZER TO EASTON,1,317072,39544
5591,1,476302,92 JAMES-STELZER TO EASTON,1,317066,39544
5591,1,476319,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317067,39543
5591,1,476320,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317073,39543
5591,1,476321,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317071,39543
5591,1,476322,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317072,39543
5591,1,476323,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317066,39543
5591,1,476324,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317067,39543
5591,1,476325,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317073,39543
5591,1,476326,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317071,39543
5591,1,476327,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317072,39543
5591,1,476303,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317066,39543
5591,1,476304,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317067,39543
5591,1,476306,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317073,39543
5591,1,476307,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317071,39543
5591,1,476308,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317074,39543
5591,1,476309,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,316896,39543
5591,1,476310,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,316573,39543
5591,1,476311,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317075,39543
5591,1,476312,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,316894,39543
5591,1,476313,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317074,39543
5591,1,476314,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317069,39543
5591,1,476315,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317070,39543
5591,1,476316,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317075,39543
5591,1,476317,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317068,39543
5591,1,476305,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317074,39543
5591,1,476318,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317069,39543
5591,1,476328,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317070,39543
5591,1,476329,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317075,39543
5591,1,476330,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317068,39543
5591,1,476331,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,316797,39543
5591,1,476332,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317069,39543
5591,1,476333,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317070,39543
5591,1,476334,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,316795,39543
5591,1,476335,92 JAMES-STELZER TO VA HOSPITAL AND EASTON,1,317068,39543
5592,1,476452,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317094,39547
5592,1,476475,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317100,39546
5592,1,476453,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317095,39546
5592,1,476465,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317103,39546
5592,1,476466,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317104,39546
5592,1,476467,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317105,39546
5592,1,476468,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317094,39546
5592,1,476476,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317100,39546
5592,1,476478,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317095,39546
5592,1,476469,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317103,39546
5592,1,476486,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317104,39546
5592,1,476470,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317105,39546
5592,1,476471,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317094,39546
5592,1,476459,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317100,39546
5592,1,476472,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317106,39546
5592,1,476460,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,316563,39546
5592,1,476487,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,316503,39546
5592,1,476477,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317099,39546
5592,1,476473,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,316884,39546
5592,1,476479,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317107,39546
5592,1,476454,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317096,39546
5592,1,476455,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317097,39546
5592,1,476457,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317098,39546
5592,1,476458,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317099,39546
5592,1,476481,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317101,39546
5592,1,476482,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317102,39546
5592,1,476483,95L MORSE TO NORTHLAND AND HAMILTON ROAD,0,317107,39546
5592,1,476484,95H MORSE TO HAMILTON ROAD,0,317096,39545
5592,1,476485,95H MORSE TO HAMILTON ROAD,0,317097,39545
5592,1,476456,95H MORSE TO HAMILTON ROAD,0,317098,39545
5592,1,476474,95H MORSE TO HAMILTON ROAD,0,317099,39545
5592,1,476461,95H MORSE TO HAMILTON ROAD,0,317101,39545
5592,1,476462,95H MORSE TO HAMILTON ROAD,0,317102,39545
5592,1,476463,95H MORSE TO HAMILTON ROAD,0,317096,39545
5592,1,476464,95H MORSE TO HAMILTON ROAD,0,317098,39548
5592,1,476480,95H MORSE TO HAMILTON ROAD,0,317101,39548
5592,1,476488,95H MORSE TO HAMILTON ROAD,0,317102,39548
5592,1,476525,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317095,39550
5592,1,476489,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317103,39550
5592,1,476490,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317104,39550
5592,1,476506,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317105,39550
5592,1,476507,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317094,39550
5592,1,476508,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317100,39550
5592,1,476509,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317095,39550
5592,1,476501,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317103,39550
5592,1,476515,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317104,39550
5592,1,476510,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317105,39550
5592,1,476502,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317094,39550
5592,1,476511,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317100,39550
5592,1,476503,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317095,39550
5592,1,476504,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317103,39550
5592,1,476512,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317104,39550
5592,1,476505,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317105,39550
5592,1,476513,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317094,39550
5592,1,476514,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317107,39550
5592,1,476491,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317106,39550
5592,1,476516,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317097,39550
5592,1,476492,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317098,39550
5592,1,476495,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317099,39550
5592,1,476518,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317101,39550
5592,1,476496,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317102,39550
5592,1,476494,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317107,39550
5592,1,476524,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317096,39550
5592,1,476523,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317097,39550
5592,1,476522,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317098,39550
5592,1,476521,95N HENDERSON TO NORTHLAND AND REED ROAD,1,317099,39550
5592,1,476520,95R HENDERSON TO REED ROAD,1,317101,39551
5592,1,476493,95R HENDERSON TO REED ROAD,1,317102,39551
5592,1,476519,95R HENDERSON TO REED ROAD,1,317096,39551
5592,1,476497,95R HENDERSON TO REED ROAD,1,317097,39551
5592,1,476498,95V MORSE TO HIGH AND FENWAY,1,317098,39552
5592,1,476499,95V MORSE TO HIGH AND FENWAY,1,317101,39552
5592,1,476500,95V MORSE TO HIGH AND FENWAY,1,317102,39552
5592,1,476517,95V MORSE TO HIGH AND FENWAY,1,317096,39552
5593,1,476645,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317126,39553
5593,1,476646,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317127,39554
5593,1,476647,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317128,39554
5593,1,476648,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317126,39554
5593,1,476649,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317127,39554
5593,1,476650,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317128,39554
5593,1,476657,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317126,39554
5593,1,476658,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317127,39554
5593,1,476659,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317128,39554
5593,1,476660,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317126,39554
5593,1,476661,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317127,39554
5593,1,476651,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317128,39554
5593,1,476652,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317126,39554
5593,1,476653,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317129,39554
5593,1,476654,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317130,39554
5593,1,476655,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317131,39554
5593,1,476656,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317129,39554
5593,1,476662,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317130,39554
5593,1,476663,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317131,39554
5593,1,476665,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317129,39554
5593,1,476666,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317130,39554
5593,1,476667,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317131,39554
5593,1,476668,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317129,39554
5593,1,476669,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317130,39554
5593,1,476664,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317131,39554
5593,1,476670,96 FIFTH AVENUE TO DSW AND GAHANNA,0,317129,39554
5593,1,476671,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317127,39555
5593,1,476672,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317128,39556
5593,1,476673,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317126,39556
5593,1,476674,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317127,39556
5593,1,476675,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317128,39556
5593,1,476676,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317126,39556
5593,1,476683,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317127,39556
5593,1,476684,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317128,39556
5593,1,476685,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317126,39556
5593,1,476686,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317127,39556
5593,1,476687,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317128,39556
5593,1,476677,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317126,39556
5593,1,476678,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317127,39556
5593,1,476679,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317130,39556
5593,1,476680,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317131,39556
5593,1,476691,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317129,39556
5593,1,476692,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317130,39556
5593,1,476681,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317131,39556
5593,1,476693,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317129,39556
5593,1,476682,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317130,39556
5593,1,476694,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317131,39556
5593,1,476695,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317129,39556
5593,1,476688,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317130,39556
5593,1,476696,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317131,39556
5593,1,476689,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317129,39556
5593,1,476690,96 FIFTH AVENUE TO DSW AND BATTELLE,1,317130,39556
5593,1,477184,96 FIFTH AVENUE TO HIGH AND FIFTH,1,317131,39589
5593,1,476697,96 FIFTH AVENUE TO DSW AND BATTELLE,1,316574,39556
5595,1,477062,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477060,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477061,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477034,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477035,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477036,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477037,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477038,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477039,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477040,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477041,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477042,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477043,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477044,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477045,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477046,118 SAWMILL CROSSTOWN,0,317303,39560
5595,1,477047,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477048,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477049,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477050,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477051,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477052,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477053,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477054,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477055,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477056,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477057,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477058,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477059,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477063,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477064,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477065,118 SAWMILL CROSSTOWN,0,317304,39560
5595,1,477094,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477093,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477092,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477066,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477067,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477068,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477069,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477070,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477071,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477072,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477073,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477074,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477075,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477076,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477077,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477078,118 SAWMILL CROSSTOWN,1,317303,39561
5595,1,477079,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477080,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477081,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477082,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477083,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477084,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477085,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477086,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477087,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477088,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477089,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477090,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477091,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477095,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477096,118 SAWMILL CROSSTOWN,1,317304,39561
5595,1,477097,118 SAWMILL CROSSTOWN,1,317304,39561
5596,6401,477118,222 WEST BROAD TO DOWNTOWN,0,317306,39562
5596,6401,477112,222 WEST BROAD TO DOWNTOWN,0,317307,39562
5596,6401,477098,222 WEST BROAD TO DOWNTOWN,0,317305,39562
5596,6401,477099,222 WEST BROAD TO DOWNTOWN,0,317306,39562
5596,6401,477100,222 WEST BROAD TO DOWNTOWN,0,317307,39562
5596,6401,477101,222 WEST BROAD TO DOWNTOWN,0,317305,39562
5596,6401,477102,222 WEST BROAD TO DOWNTOWN,0,317306,39562
5596,6401,477103,222 WEST BROAD TO DOWNTOWN,0,317307,39562
5596,6401,477104,222 WEST BROAD TO DOWNTOWN,0,317305,39562
5596,6401,477113,222 WEST BROAD TO DOWNTOWN,0,317306,39562
5596,6401,477105,222 WEST BROAD TO DOWNTOWN,0,317307,39562
5596,6401,477106,222 WEST BROAD TO DOWNTOWN,0,317305,39562
5596,6401,477114,222 WEST BROAD TO DOWNTOWN,0,317306,39562
5596,6401,477107,222 WEST BROAD TO DOWNTOWN,0,317307,39562
5596,6401,477108,222 WEST BROAD TO DOWNTOWN,0,317305,39562
5596,6401,477109,222 WEST BROAD TO DOWNTOWN,0,317306,39562
5596,6401,477115,222 WEST BROAD TO DOWNTOWN,0,317307,39562
5596,6401,477110,222 WEST BROAD TO DOWNTOWN,0,317305,39562
5596,6401,477116,222 WEST BROAD TO DOWNTOWN,0,317306,39562
5596,6401,477117,222 WEST BROAD TO DOWNTOWN,0,317307,39562
5596,6401,477111,222 WEST BROAD TO DOWNTOWN,0,317305,39562
5596,6401,477139,222 WEST BROAD TO HOLLYWOOD CASINO,1,317306,39563
5596,6401,477133,222 WEST BROAD TO HOLLYWOOD CASINO,1,317307,39563
5596,6401,477120,222 WEST BROAD TO HOLLYWOOD CASINO,1,317305,39563
5596,6401,477119,222 WEST BROAD TO HOLLYWOOD CASINO,1,317306,39563
5596,6401,477121,222 WEST BROAD TO HOLLYWOOD CASINO,1,317307,39563
5596,6401,477122,222 WEST BROAD TO HOLLYWOOD CASINO,1,317305,39563
5596,6401,477123,222 WEST BROAD TO HOLLYWOOD CASINO,1,317306,39563
5596,6401,477124,222 WEST BROAD TO HOLLYWOOD CASINO,1,317307,39563
5596,6401,477125,222 WEST BROAD TO HOLLYWOOD CASINO,1,317305,39563
5596,6401,477126,222 WEST BROAD TO HOLLYWOOD CASINO,1,317306,39563
5596,6401,477127,222 WEST BROAD TO HOLLYWOOD CASINO,1,317307,39563
5596,6401,477128,222 WEST BROAD TO HOLLYWOOD CASINO,1,317305,39563
5596,6401,477138,222 WEST BROAD TO HOLLYWOOD CASINO,1,317306,39563
5596,6401,477129,222 WEST BROAD TO HOLLYWOOD CASINO,1,317307,39563
5596,6401,477137,222 WEST BROAD TO HOLLYWOOD CASINO,1,317305,39563
5596,6401,477130,222 WEST BROAD TO HOLLYWOOD CASINO,1,317306,39563
5596,6401,477136,222 WEST BROAD TO HOLLYWOOD CASINO,1,317307,39563
5596,6401,477131,222 WEST BROAD TO HOLLYWOOD CASINO,1,317305,39563
5596,6401,477135,222 WEST BROAD TO HOLLYWOOD CASINO,1,317306,39563
5596,6401,477134,222 WEST BROAD TO HOLLYWOOD CASINO,1,317307,39563
5596,6401,477132,222 WEST BROAD TO HOLLYWOOD CASINO,1,317305,39563
5525,2,472335,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316535,39115
5525,2,472370,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316543,39115
5525,2,472371,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316536,39115
5525,2,472372,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316544,39115
5525,2,472373,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316538,39115
5525,2,472374,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316537,39115
5525,2,472375,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316540,39115
5525,2,472376,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316539,39113
5525,2,472377,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316542,39115
5525,2,472378,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316541,39113
5525,2,472379,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316543,39115
5525,2,472380,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316535,39113
5525,2,472381,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316544,39115
5525,2,472336,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316536,39113
5525,2,472337,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316537,39115
5525,2,472338,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316538,39113
5525,2,472339,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316539,39115
5525,2,472340,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316540,39113
5525,2,472341,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316541,39115
5525,2,472342,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316542,39113
5525,2,472343,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316535,39115
5525,2,472344,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316543,39113
5525,2,472345,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316536,39115
5525,2,472346,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316544,39113
5525,2,472347,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316538,39115
5525,2,472348,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316537,39113
5525,2,472349,1 LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,316540,39115
